,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay,delay_std
31418,26783,1,2.0,"('93',)",31418,26783,1.7444444444444445,1.641730117217132
26783,31420,1,2.0,"('93',)",26783,31420,2.0714285714285716,2.515097271620779
31420,1599,1,2.0,"('93',)",31420,1599,5.4,10.176162622240552
1599,31421,1,2.0,"('93',)",1599,31421,3.1999999999999997,2.9591665493288253
31421,26786,1,3.0,"('93',)",31421,26786,3.011111111111111,2.60357659981632
26786,26788,1,3.0,"('93',)",26786,26788,3.011111111111111,2.950188317906352
26788,26790,1,0.0,"('93',)",26788,26790,2.9555555555555557,2.9677900494775193
26790,26793,1,2.0,"('93',)",26790,26793,3.677777777777778,3.413860636353576
26793,31954,1,1.0,"('93',)",26793,31954,3.46,3.345046088372077
31954,31794,1,2.0,"('93',)",31954,31794,3.15,3.3357491245928887
31794,30439,1,1.0,"('93',)",31794,30439,9.192307692307692,12.194497498083683
30439,30440,1,0.0,"('93',)",30439,30440,3.59,3.4239191319629945
30440,31406,1,2.0,"('93',)",30440,31406,4.127272727272727,3.8002870704963616
31406,31407,1,1.0,"('93',)",31406,31407,5.509090909090909,3.7604400129385245
31407,26807,1,1.0,"('93',)",31407,26807,5.590909090909091,3.8331330645973
26807,26808,1,0.0,"('93',)",26807,26808,5.581818181818182,3.778046633332676
26808,31939,1,1.0,"('93',)",26808,31939,5.954545454545454,3.952559584968615
31939,26810,1,0.0,"('93',)",31939,26810,5.5181818181818185,3.8067881952686
26810,1600,1,1.0,"('93',)",26810,1600,9.136363636363637,10.89497799238463
1600,26813,1,0.0,"('93',)",1600,26813,5.233333333333333,4.04073013204297
26813,26814,1,0.0,"('93',)",26813,26814,5.6,4.131888188225814
26814,26816,1,1.0,"('93',)",26814,26816,5.666666666666667,4.116126820203673
26816,26652,1,0.0,"('93',)",26816,26652,6.022222222222222,4.420344380751849
26652,31412,1,1.0,"('93',)",26652,31412,6.566666666666666,4.604345773288535
31412,31413,1,1.0,"('93',)",31412,31413,6.377777777777778,4.714015745035695
31413,30441,1,0.0,"('93',)",31413,30441,6.166666666666667,4.87878058535122
30441,26658,1,3.0,"('93',)",30441,26658,5.722222222222222,5.006689968876088
26658,26659,1,1.0,"('93',)",26658,26659,6.266666666666667,4.658325879540846
26659,1568,1,1.0,"('93',)",26659,1568,8.22,8.818893858579367
1568,26660,1,0.0,"('93',)",1568,26660,6.366666666666666,4.7973951265243935
26660,26686,1,1.0,"('93',)",26660,26686,6.855555555555556,4.953814467435956
26686,30442,1,1.0,"('93',)",26686,30442,7.155555555555556,5.1947355830473
30442,30432,1,0.0,"('93',)",30442,30432,6.218181818181819,4.946477166998385
30432,26666,1,1.0,"('93',)",30432,26666,7.281818181818181,5.215518801004975
26666,29477,1,0.0,"('93',)",26666,29477,7.054545454545454,5.496428592525083
29477,26668,1,1.0,"('93',)",29477,26668,7.1,5.606603249740435
26668,26669,1,0.0,"('93',)",26668,26669,6.5181818181818185,5.53928121362658
26669,1570,1,1.0,"('93',)",26669,1570,6.827272727272727,5.602694157116004
1570,30433,1,0.0,"('93',)",1570,30433,6.954545454545454,5.5428086087043695
30433,31408,1,0.0,"('93',)",30433,31408,7.263636363636365,5.421858118260331
31408,26672,1,1.0,"('93',)",31408,26672,7.0181818181818185,5.399781140346001
26672,31415,1,1.0,"('93',)",26672,31415,6.6909090909090905,5.327748970335322
31415,21217,1,1.0,"('93',)",31415,21217,12.56,11.775446609668053
21217,26675,1,0.0,"('93',)",21217,26675,6.536363636363637,5.286638388857843
26675,31414,1,1.0,"('93',)",26675,31414,6.691666666666666,5.536729972454751
31414,31941,1,0.0,"('93',)",31414,31941,6.641666666666667,5.141357856253599
31941,30434,1,1.0,"('93',)",31941,30434,6.683333333333334,5.487975837034889
30434,26680,1,0.0,"('93',)",30434,26680,6.466666666666666,5.127347947008957
26680,31762,1,2.0,"('93',)",26680,31762,8.358333333333333,5.801325606090283
31762,1649,1,3.0,"('93',)",31762,1649,15.216666666666667,8.471431491498443
21222,19053,1,0.0,"('94',)",21222,19053,2.33,1.3880842113423009
19053,19054,1,1.0,"('94',)",19053,19054,1.75,1.3986104214938164
19054,243,1,2.0,"('94',)",19054,243,2.02,1.829875527035772
243,26999,1,0.0,"('94',)",243,26999,2.0599999999999996,1.903914097035076
26999,27000,1,0.0,"('94',)",26999,27000,1.83,1.6255255560382103
27000,27001,1,1.0,"('94',)",27000,27001,1.7899999999999998,1.8308771425497428
27001,27002,1,1.0,"('94',)",27001,27002,1.75,1.5049916943292412
27002,27003,1,0.0,"('94',)",27002,27003,1.72,1.6328570734213763
27003,27004,1,0.0,"('94',)",27003,27004,1.58,1.3289929353545196
27004,27006,1,1.0,"('94',)",27004,27006,1.27,1.2320263344948796
27006,1605,1,1.0,"('94',)",27006,1605,3.9272727272727277,8.722051468443752
1605,31482,1,0.0,"('94',)",1605,31482,1.9899999999999998,1.361739084161622
31482,27010,1,1.0,"('94',)",31482,27010,1.86,1.3525284963110142
27010,31483,1,1.0,"('94',)",27010,31483,2.04,1.5225709251861546
31483,27014,1,2.0,"('94',)",31483,27014,1.5999999999999999,1.5783254135668952
27014,27016,1,1.0,"('94',)",27014,27016,6.116666666666667,11.24001240158919
27016,27017,1,0.0,"('94',)",27016,27017,2.1399999999999997,1.6707948873382261
27017,27023,1,3.0,"('94',)",27017,27023,0.62,1.0217631819555841
27023,27026,1,1.0,"('94',)",27023,27026,0.51,0.9527154174603594
27026,27028,1,1.0,"('94',)",27026,27028,0.55,0.897217922246318
27028,27030,1,1.0,"('94',)",27028,27030,0.53,0.8056053624449132
27030,27029,1,0.0,"('94',)",27030,27029,0.8300000000000001,0.880719402912566
27029,1607,1,1.0,"('94',)",27029,1607,5.766666666666667,11.360004268031636
1607,27034,1,1.0,"('94',)",1607,27034,1.86,1.4736198816369013
27034,32397,1,3.0,"('94',)",27034,32397,1.5799999999999998,1.3644697789902778
32397,1608,1,1.0,"('94',)",32397,1608,3.6181818181818177,8.82313075748265
1608,30813,1,4.0,"('94',)",1608,30813,2.9799999999999995,2.7999206337958147
30813,1653,1,2.0,"('94',)",30813,1653,5.966666666666666,9.497535912319423
1653,27051,1,2.0,"('94',)",1653,27051,8.0,2.98496231131986
27051,27052,1,2.0,"('94',)",27051,27052,7.32,3.0556505035753023
27052,27054,1,2.0,"('94',)",27052,27054,7.88,2.99866637023861
27054,27059,1,1.0,"('94',)",27054,27059,7.640000000000001,2.938196725884773
27059,27058,1,2.0,"('94',)",27059,27058,10.916666666666666,9.66176312412319
27058,27060,1,0.0,"('94',)",27058,27060,8.4,2.619160170741759
27060,27061,1,1.0,"('94',)",27060,27061,7.88,2.5596874809241847
27061,27063,1,2.0,"('94',)",27061,27063,7.1,2.4989997999199596
27063,29450,1,2.0,"('94',)",27063,29450,7.94,2.7537247502246838
29450,29449,1,0.0,"('94',)",29450,29449,8.22,2.70129598526337
29449,27067,1,1.0,"('94',)",29449,27067,7.720000000000001,2.6565014586858404
27067,27068,1,0.0,"('94',)",27067,27068,7.92,2.6583829671437487
27068,1614,1,2.0,"('94',)",27068,1614,6.988888888888889,8.944133068099404
1614,32060,2,1.0,"('94', '96')",1614,32060,4.5125,3.6199217302772353
32060,31928,2,1.0,"('94', '96')",32060,31928,4.44375,3.5025645366407354
31928,1617,2,2.0,"('94', '96')",31928,1617,5.9,7.270029802781646
30332,27269,1,2.0,"('95',)",30332,27269,1.0,0.4527692569068707
27269,29502,1,1.0,"('95',)",27269,29502,0.76,0.3130495168499706
29502,29501,1,1.0,"('95',)",29502,29501,0.48,0.46043457732885357
29501,27262,1,0.0,"('95',)",29501,27262,0.64,0.4979959839195493
27262,1639,1,2.0,"('95',)",27262,1639,6.699999999999999,13.210034065058272
1639,27273,1,1.0,"('95',)",1639,27273,0.38571428571428573,0.625642526870234
27273,29495,1,0.0,"('95',)",27273,29495,0.6,0.7
29495,27274,1,1.0,"('95',)",29495,27274,0.21428571428571427,0.4488079449258574
27274,27258,1,0.0,"('95',)",27274,27258,0.5428571428571428,0.725389878748302
27258,27278,1,1.0,"('95',)",27258,27278,0.3857142857142857,0.64660284417503
27278,27281,1,2.0,"('95',)",27278,27281,0.15,0.4242640687119285
27281,27283,1,1.0,"('95',)",27281,27283,0.06666666666666667,0.10327955589886445
27283,27287,1,3.0,"('95',)",27283,27287,0.0,0.0
27287,15178,1,2.0,"('95',)",27287,15178,1.0166666666666666,1.8225440095280736
15178,27289,1,1.0,"('95',)",15178,27289,2.983333333333333,1.9467066205945533
27289,27291,1,1.0,"('95',)",27289,27291,1.4333333333333333,1.2094075684675811
27291,27293,1,1.0,"('95',)",27291,27293,1.3,1.0639548862616308
27293,27294,1,0.0,"('95',)",27293,27294,1.4666666666666668,1.2372011423639515
27294,27295,1,0.0,"('95',)",27294,27295,1.3333333333333333,1.4151560573543354
27295,27296,1,1.0,"('95',)",27295,27296,1.1333333333333333,1.267543556122103
27296,27297,1,0.0,"('95',)",27296,27297,1.2833333333333334,1.3496913227351899
27297,31978,1,0.0,"('95',)",27297,31978,1.0999999999999999,1.5349267083479914
31978,27299,1,1.0,"('95',)",31978,27299,0.8500000000000001,1.1554220008291343
27299,27300,1,0.0,"('95',)",27299,27300,0.8833333333333333,1.4288690166235205
27300,27301,1,1.0,"('95',)",27300,27301,0.6166666666666667,1.0400320507881795
27301,29496,1,0.0,"('95',)",27301,29496,0.65,1.0876580344942983
29496,27302,1,1.0,"('95',)",29496,27302,0.45,0.7791020472312982
27302,27303,1,1.0,"('95',)",27302,27303,0.23333333333333336,0.5240865068542279
27303,27304,1,1.0,"('95',)",27303,27304,0.11666666666666665,0.2857738033247041
27304,30716,1,0.0,"('95',)",27304,30716,0.43333333333333335,0.697614984548545
30716,19045,1,1.0,"('95',)",30716,19045,0.6833333333333332,0.9217736526212206
19045,24009,1,0.0,"('95',)",19045,24009,0.9,1.1558546621439911
24009,19046,1,1.0,"('95',)",24009,19046,0.5166666666666667,0.8010409893798611
19046,27305,1,1.0,"('95',)",19046,27305,0.5166666666666666,0.8060190237622599
27305,1675,1,2.0,"('95',)",27305,1675,0.21666666666666665,0.3371448748930742
1675,5909,1,3.0,"('95',)",1675,5909,0.06666666666666667,0.16329931618554522
5909,1636,2,2.0,"('95', '97')",5909,1636,0.8166666666666668,1.27501633976458
1636,5909,1,1.0,"('95',)",1636,5909,0.0,0.0
5909,29824,1,3.0,"('95',)",5909,29824,0.0,0.0
29824,29823,1,1.0,"('95',)",29824,29823,0.0,0.0
29823,246,1,4.0,"('95',)",29823,246,0.0,0.0
246,31963,1,1.0,"('95',)",246,31963,0.5333333333333333,0.5988878581726855
31963,29593,1,4.0,"('95',)",31963,29593,0.15,0.2345207879911715
29593,27621,1,0.0,"('95',)",29593,27621,0.09999999999999999,0.24494897427831783
27621,27622,1,1.0,"('95',)",27621,27622,0.0,0.0
27622,27623,1,0.0,"('95',)",27622,27623,0.049999999999999996,0.12247448713915891
27623,27624,1,3.0,"('95',)",27623,27624,0.0,0.0
27624,27626,1,1.0,"('95',)",27624,27626,0.0,0.0
27626,27630,1,4.0,"('95',)",27626,27630,0.0,0.0
27630,27638,1,4.0,"('95',)",27630,27638,0.0,0.0
27638,31557,1,0.0,"('95',)",27638,31557,0.15,0.3674234614174767
31557,1687,1,1.0,"('95',)",31557,1687,0.049999999999999996,0.12247448713915891
1687,27122,1,0.0,"('95',)",1687,27122,0.09999999999999999,0.24494897427831783
27122,27123,1,0.0,"('95',)",27122,27123,0.2833333333333333,0.694022093788567
27123,27124,1,0.0,"('95',)",27123,27124,0.3833333333333333,0.9389710680668848
27124,27126,1,1.0,"('95',)",27124,27126,0.5,1.224744871391589
27126,27128,1,1.0,"('95',)",27126,27128,0.4666666666666666,1.1430952132988164
27128,31341,1,1.0,"('95',)",27128,31341,0.31666666666666665,0.7756717518813396
31341,27130,1,0.0,"('95',)",31341,27130,0.3833333333333333,0.9389710680668848
27130,30451,1,3.0,"('95',)",27130,30451,0.06666666666666667,0.16329931618554522
30451,1688,1,0.0,"('95',)",30451,1688,0.13333333333333333,0.32659863237109044
1688,29774,1,1.0,"('95',)",1688,29774,0.0,0.0
29774,29065,1,0.0,"('95',)",29774,29065,0.03333333333333333,0.08164965809277261
29065,27641,1,0.0,"('95',)",29065,27641,0.13333333333333333,0.28047578623950165
27641,31563,1,3.0,"('95',)",27641,31563,0.8625,1.5117988339345
31563,29594,1,2.0,"('95',)",31563,29594,1.0833333333333333,1.6857243744653712
29594,27647,1,1.0,"('95',)",29594,27647,1.0166666666666666,1.5778677595624633
27647,27648,1,0.0,"('95',)",27647,27648,1.05,1.6294170736800324
27648,31962,1,1.0,"('95',)",27648,31962,0.9,1.395707705789432
31962,27652,1,1.0,"('95',)",31962,27652,1.0333333333333332,1.6058227382456216
27652,29595,1,0.0,"('95',)",27652,29595,1.1833333333333333,1.8465282739960054
29595,1076,1,2.0,"('95',)",29595,1076,1.2666666666666666,1.9876284025608677
1076,27660,1,1.0,"('95',)",1076,27660,1.2,1.8686893802876925
27660,27662,1,2.0,"('95',)",27660,27662,1.1166666666666667,1.737143248746823
27662,29596,1,1.0,"('95',)",27662,29596,1.05,1.6513630733427462
29596,27666,1,1.0,"('95',)",29596,27666,0.8833333333333334,1.3977362650609975
27666,29597,1,1.0,"('95',)",27666,29597,0.85,1.3262729734108283
29597,27671,1,1.0,"('95',)",29597,27671,0.7999999999999999,1.2393546707863734
27671,31960,1,1.0,"('95',)",27671,31960,0.9666666666666667,1.498888477061141
31960,27679,1,1.0,"('95',)",31960,27679,0.7666666666666666,1.2027745701779144
1649,27390,1,2.0,"('96',)",1649,27390,0.9727272727272727,0.8498128136135734
27390,27391,1,1.0,"('96',)",27390,27391,0.8,0.73348483283569
27391,27392,1,0.0,"('96',)",27391,27392,1.3454545454545455,0.8489565788232475
27392,27394,1,1.0,"('96',)",27392,27394,1.3363636363636362,0.6233341435742586
27394,27395,1,1.0,"('96',)",27394,27395,1.2818181818181817,0.7318718218625195
27395,31430,1,0.0,"('96',)",27395,31430,1.5818181818181818,0.873862897505303
31430,29511,1,1.0,"('96',)",31430,29511,1.0818181818181818,0.7166842844909911
29511,27398,1,0.0,"('96',)",29511,27398,1.7,1.044030650891055
27398,30662,1,1.0,"('96',)",27398,30662,1.4090909090909092,0.9720643450456822
30662,27400,1,1.0,"('96',)",30662,27400,1.009090909090909,0.9148273557940267
27400,27401,1,0.0,"('96',)",27400,27401,1.518181818181818,0.929320377284585
27401,27402,1,1.0,"('96',)",27401,27402,1.0727272727272728,0.9111431381412133
27402,1650,1,1.0,"('96',)",27402,1650,5.176923076923076,11.038655854628455
1650,27403,1,0.0,"('96',)",1650,27403,1.018181818181818,0.8646596808203582
27403,27405,1,1.0,"('96',)",27403,27405,2.0999999999999996,1.2
27405,27419,1,4.0,"('96',)",27405,27419,1.5,1.1704699910719625
27419,1651,1,1.0,"('96',)",27419,1651,7.46,11.794720368513557
1651,29512,1,1.0,"('96',)",1651,29512,2.7363636363636363,1.020071298755854
29512,27423,1,2.0,"('96',)",29512,27423,1.6545454545454545,0.9678467196448374
27423,27424,1,1.0,"('96',)",27423,27424,1.4909090909090907,1.0577849927603864
27424,27425,1,1.0,"('96',)",27424,27425,1.6363636363636365,0.9749592066058225
27425,27426,1,1.0,"('96',)",27425,27426,2.4454545454545453,0.9657780659795875
27426,27427,1,0.0,"('96',)",27426,27427,2.109090909090909,1.1291187231239639
27427,31782,1,1.0,"('96',)",27427,31782,2.1818181818181817,1.1347406591976705
31782,27429,1,1.0,"('96',)",31782,27429,2.963636363636364,1.233103991780683
27429,27430,1,1.0,"('96',)",27429,27430,3.1090909090909093,1.3141191311707972
27430,27431,1,1.0,"('96',)",27430,27431,2.4166666666666665,1.5032288480790172
27431,1653,1,4.0,"('96',)",27431,1653,5.966666666666666,9.497535912319423
1653,27434,1,2.0,"('96',)",1653,27434,3.6,1.6905620367203327
27434,27435,1,1.0,"('96',)",27434,27435,3.027272727272727,1.6888403767620603
27435,29529,1,2.0,"('96',)",27435,29529,1.9272727272727272,1.575494150475278
29529,27438,1,3.0,"('96',)",29529,27438,2.1545454545454548,1.794081177853241
27438,27442,1,3.0,"('96',)",27438,27442,0.9545454545454546,1.334438935555791
27442,31968,1,1.0,"('96',)",27442,31968,0.7363636363636363,1.1395373861990903
31968,27445,1,0.0,"('96',)",31968,27445,0.990909090909091,1.367811789285752
27445,29513,1,1.0,"('96',)",27445,29513,2.1090909090909093,1.8057987404218365
29513,1654,1,1.0,"('96',)",29513,1654,4.246153846153846,7.980978990138094
1654,29514,1,0.0,"('96',)",1654,29514,2.6454545454545455,1.913825298382084
29514,27450,1,1.0,"('96',)",29514,27450,2.3272727272727276,1.8536941004874075
27450,27451,1,0.0,"('96',)",27450,27451,2.6181818181818177,1.996405861451114
27451,27453,1,1.0,"('96',)",27451,27453,2.518181818181818,2.044415897912253
27453,1614,1,2.0,"('96',)",27453,1614,6.988888888888889,8.944133068099404
1617,31929,1,1.0,"('96',)",1617,31929,4.01,2.844272998305347
31929,32061,1,3.0,"('96',)",31929,32061,2.82,2.581041994578503
32061,1621,1,1.0,"('96',)",32061,1621,2.83,2.504240847486963
1621,29462,1,1.0,"('96',)",1621,29462,2.84,2.1093442898999046
29462,27085,1,1.0,"('96',)",29462,27085,2.7399999999999998,2.3190994420727677
27085,29463,1,1.0,"('96',)",27085,29463,2.8272727272727276,2.7488509996327224
29463,31969,1,0.0,"('96',)",29463,31969,3.3909090909090907,2.8762665194500125
31969,31428,1,1.0,"('96',)",31969,31428,2.9,2.7553584158871236
31428,27459,1,0.0,"('96',)",31428,27459,2.8,2.722866136996088
27459,31970,1,1.0,"('96',)",27459,31970,2.972727272727273,2.9110447983811274
31970,27461,1,0.0,"('96',)",31970,27461,2.972727272727273,3.471049094752452
27461,32461,1,3.0,"('96',)",27461,32461,6.08,6.429238766067964
1649,27311,1,1.0,"('97',)",1649,27311,1.25,0.8336666000266534
27311,27312,1,1.0,"('97',)",27311,27312,1.25,0.8734987120768982
27312,27313,1,0.0,"('97',)",27312,27313,1.5833333333333333,0.996828303504002
27313,27314,1,1.0,"('97',)",27313,27314,1.3,1.1644741302407708
27314,27315,1,0.0,"('97',)",27314,27315,0.9833333333333333,0.8931218655181759
27315,31973,1,1.0,"('97',)",27315,31973,0.9500000000000001,1.288021738946979
31973,27316,1,0.0,"('97',)",31973,27316,0.65,1.0406728592598156
27316,27318,1,1.0,"('97',)",27316,27318,0.6666666666666666,0.9872520785831077
27318,27321,1,1.0,"('97',)",27318,27321,0.8666666666666667,1.0481730137084557
27321,27322,1,1.0,"('97',)",27321,27322,0.7000000000000001,1.0119288512538813
27322,27323,1,0.0,"('97',)",27322,27323,0.7666666666666667,1.001332445627658
27323,29491,1,1.0,"('97',)",27323,29491,0.7166666666666667,1.0496030995889192
29491,27325,1,1.0,"('97',)",29491,27325,0.6833333333333335,1.004821708894999
27325,21218,1,1.0,"('97',)",27325,21218,0.8500000000000001,1.0765686229869418
21218,31671,1,1.0,"('97',)",21218,31671,1.05,1.280234353546256
31671,5909,1,0.0,"('97',)",31671,5909,1.2666666666666666,1.466515143688147
1636,31672,1,0.0,"('97',)",1636,31672,1.0833333333333333,1.4455679391390317
31672,27327,1,1.0,"('97',)",31672,27327,1.6666666666666667,1.871541254332019
12374,30459,1,0.0,"('97',)",12374,30459,1.4833333333333334,1.8935856639367195
30459,27226,1,0.0,"('97',)",30459,27226,1.2333333333333332,1.8853823661704983
27226,31897,1,1.0,"('97',)",27226,31897,1.3833333333333335,2.0064064061567057
31897,27227,1,0.0,"('97',)",31897,27227,1.1833333333333333,1.8551729479125838
27227,27228,1,1.0,"('97',)",27227,27228,1.1666666666666667,1.894905450587619
27228,27229,1,1.0,"('97',)",27228,27229,1.3833333333333335,2.000416623272929
27229,27230,1,0.0,"('97',)",27229,27230,1.1833333333333333,1.8935856639367192
27230,27231,1,0.0,"('97',)",27230,27231,1.2,1.7538529014715003
27231,27232,1,1.0,"('97',)",27231,27232,1.0833333333333333,1.7622901766356944
27232,27233,1,0.0,"('97',)",27232,27233,1.1833333333333333,1.865922470700931
27233,27234,1,0.0,"('97',)",27233,27234,1.1333333333333333,1.7568911937472584
27234,31977,1,0.0,"('97',)",27234,31977,1.0833333333333333,1.7139622710744442
31977,27236,1,1.0,"('97',)",31977,27236,1.1500000000000001,1.8152134860671345
27236,27237,1,0.0,"('97',)",27236,27237,1.2,1.8633303518163384
27237,27239,1,1.0,"('97',)",27237,27239,1.2166666666666666,1.887237840513661
27239,27241,1,0.0,"('97',)",27239,27241,1.0333333333333332,1.6058227382456216
27241,31632,1,2.0,"('97',)",27241,31632,1.7000000000000002,2.0039960079800556
26578,26580,1,1.0,"('98',)",26578,26580,4.241666666666666,2.3383981826468436
26580,31276,1,1.0,"('98',)",26580,31276,4.183333333333334,2.4620144498997463
31276,26581,1,1.0,"('98',)",31276,26581,4.391666666666667,2.6966168478748376
26581,30449,1,0.0,"('98',)",26581,30449,4.3500000000000005,2.659630869808133
30449,29473,1,1.0,"('98',)",30449,29473,3.9250000000000003,2.6371903092633886
29473,26584,1,1.0,"('98',)",29473,26584,3.641666666666667,2.788436620739082
26584,26585,1,1.0,"('98',)",26584,26585,3.1750000000000003,2.753221253863785
26585,26586,1,0.0,"('98',)",26585,26586,3.0416666666666665,2.7287887200712113
26586,1697,1,2.0,"('98',)",26586,1697,2.3333333333333335,2.609539608761854
1697,27795,1,0.0,"('98',)",1697,27795,2.55,2.6193337112535104
27795,27799,1,2.0,"('98',)",27795,27799,2.7600000000000002,2.8151179174039744
27799,32510,1,1.0,"('98',)",27799,32510,2.37,2.560837536605727
32510,27801,1,0.0,"('98',)",32510,27801,2.94,2.840266028228889
27801,27802,1,1.0,"('98',)",27801,27802,2.55,2.656752403468064
27802,31832,1,0.0,"('98',)",27802,31832,2.46,2.7228253300161906
31832,27805,1,1.0,"('98',)",31832,27805,2.9153846153846152,2.5185465894195653
27805,27806,1,1.0,"('98',)",27805,27806,2.4846153846153842,2.3557893772032314
27806,27808,1,1.0,"('98',)",27806,27808,2.3846153846153846,2.3575574061042337
27808,31982,1,0.0,"('98',)",27808,31982,2.8307692307692305,2.363043452620869
31982,27810,1,1.0,"('98',)",31982,27810,2.5076923076923077,2.2107545990986646
27810,31983,1,0.0,"('98',)",27810,31983,2.630769230769231,2.149567636907717
31983,31984,1,1.0,"('98',)",31983,31984,2.6083333333333334,2.2661374159301966
31984,27813,1,0.0,"('98',)",31984,27813,3.0,2.94988443533271
27813,27563,1,1.0,"('98',)",27813,27563,3.275,2.876590469161839
27563,30751,1,1.0,"('98',)",27563,30751,3.3166666666666664,2.9645889898581017
30751,31933,1,0.0,"('98',)",30751,31933,3.0833333333333335,2.8663671443240846
31933,1649,1,2.0,"('98',)",31933,1649,7.716666666666666,4.065784802545021
1827,31996,1,1.0,"('99',)",1827,31996,2.858333333333333,3.9060462068051587
31996,27928,1,1.0,"('99',)",31996,27928,2.5416666666666665,3.7847681166710463
27928,14967,1,1.0,"('99',)",27928,14967,4.125,4.244809664862382
6707,27930,1,2.0,"('99',)",6707,27930,2.75,3.9069867487035905
27930,31995,1,2.0,"('99',)",27930,31995,2.25,3.5300012876639424
31995,1719,1,3.0,"('99',)",31995,1719,1.7461538461538462,3.1165192615628587
1719,31994,1,0.0,"('99',)",1719,31994,2.0538461538461537,3.323305428990687
31994,31993,1,1.0,"('99',)",31994,31993,2.0307692307692307,3.3762367154828405
31993,31992,1,0.0,"('99',)",31993,31992,1.8000000000000003,3.174639087098458
31992,31991,1,1.0,"('99',)",31992,31991,1.7384615384615385,3.2348463285341342
31991,31990,1,0.0,"('99',)",31991,31990,1.8461538461538463,3.251823945781655
31990,1720,1,1.0,"('99',)",31990,1720,1.5692307692307692,3.03188187307944
1720,31989,1,0.0,"('99',)",1720,31989,2.0846153846153848,3.3193488703474547
31989,30474,1,1.0,"('99',)",31989,30474,1.8230769230769233,3.188561286367737
30474,30475,1,0.0,"('99',)",30474,30475,1.7923076923076922,3.238431085793844
30475,31988,1,1.0,"('99',)",30475,31988,1.9307692307692308,3.3586665546971206
31988,1649,1,3.0,"('99',)",31988,1649,5.953846153846154,6.7749065657290775
15497,15319,1,0.0,"('101',)",15497,15319,7.091176470588235,11.213800146493169
15319,18597,1,1.0,"('101',)",15319,18597,8.450000000000001,12.53347638538607
18597,1938,1,1.0,"('101',)",18597,1938,8.344117647058823,12.585758935627988
1938,18598,1,0.0,"('101',)",1938,18598,8.51388888888889,12.483546949663163
18598,18599,1,1.0,"('101',)",18598,18599,8.95,12.213821210883536
18599,15322,1,1.0,"('101',)",18599,15322,8.836111111111112,12.262187005535763
15322,1939,1,1.0,"('101',)",15322,1939,14.753703703703705,14.420042563501454
1939,18600,1,1.0,"('101',)",1939,18600,8.943243243243243,11.98389058835375
18600,18601,1,0.0,"('101',)",18600,18601,9.343243243243244,11.786681291010455
18601,1940,1,2.0,"('101',)",18601,1940,13.397916666666667,14.054415367138427
1940,15349,1,0.0,"('101',)",1940,15349,11.03125,12.730211768335462
15349,18602,1,1.0,"('101',)",15349,18602,11.446666666666665,13.050553719323652
18602,16402,1,1.0,"('101',)",18602,16402,16.02,13.953629974801691
16402,18603,1,1.0,"('101',)",16402,18603,11.28,13.095320865539284
18603,18604,1,1.0,"('101',)",18603,18604,11.146666666666667,13.15016929096171
18604,18605,1,1.0,"('101',)",18604,18605,11.1,13.175518422980012
18605,30607,1,2.0,"('101',)",18605,30607,14.555000000000001,14.001371173454482
30607,18606,1,1.0,"('101',)",30607,18606,10.833333333333334,13.272348627701055
18606,15355,1,1.0,"('101',)",18606,15355,10.4,13.538622002046063
15355,18614,1,1.0,"('101',)",15355,18614,11.73076923076923,14.099963629703955
18614,1943,1,1.0,"('101',)",18614,1943,14.88695652173913,14.390284106988366
1943,18607,1,1.0,"('101',)",1943,18607,9.95625,13.195553228265952
18607,1944,1,1.0,"('101',)",18607,1944,11.657894736842104,13.778861257152554
1944,20024,1,1.0,"('101',)",1944,20024,9.9125,13.210343169905416
20024,15358,1,1.0,"('101',)",20024,15358,9.7125,13.302875628975864
15358,18608,1,1.0,"('101',)",15358,18608,9.65,13.317357095159682
18608,1946,1,1.0,"('101',)",18608,1946,14.634782608695653,14.170058340024003
1946,18609,1,0.0,"('101',)",1946,18609,10.34375,12.904932842392737
18609,18610,1,1.0,"('101',)",18609,18610,10.0125,12.982905427266013
18610,15379,1,1.0,"('101',)",18610,15379,10.213333333333333,13.43969954312684
15379,18611,1,0.0,"('101',)",15379,18611,10.353333333333333,13.41219416728495
18611,18612,1,1.0,"('101',)",18611,18612,10.42,13.321100340651828
18612,18613,1,0.0,"('101',)",18612,18613,10.16,13.442087422930795
18613,1947,1,1.0,"('101',)",18613,1947,10.246666666666666,13.416454006004646
20431,29523,1,1.0,"('102',)",20431,29523,6.6380952380952385,12.065259060230582
29523,15334,1,0.0,"('102',)",29523,15334,7.323809523809524,11.75197450481853
15334,18842,1,1.0,"('102',)",15334,18842,7.204761904761905,11.816618644539401
18842,1964,1,2.0,"('102',)",18842,1964,12.275862068965518,14.39421151446486
1964,18843,1,0.0,"('102',)",1964,18843,7.366666666666666,11.760753944085954
18843,18844,1,1.0,"('102',)",18843,18844,8.214285714285714,12.891558699951132
18844,30374,1,2.0,"('102',)",18844,30374,15.577419354838709,14.530719405852311
30374,30544,1,1.0,"('102',)",30374,30544,8.154545454545454,12.512840158459984
30544,30375,1,0.0,"('102',)",30544,30375,8.527272727272727,12.347399256453498
30375,30376,1,2.0,"('102',)",30375,30376,14.815625,14.140746646687592
30376,15339,1,1.0,"('102',)",30376,15339,9.004545454545454,12.658687108359986
15339,15340,1,1.0,"('102',)",15339,15340,8.69090909090909,12.770908499245616
